epoch,accuracy,loss,val_accuracy,val_loss
0,0.6729584336280823,0.617550253868103,0.4578072130680084,0.7439886927604675
1,0.6800171732902527,0.6059634685516357,0.49815213680267334,0.7062144875526428
2,0.6674986481666565,nan,0.559439480304718,nan
3,0.6075578927993774,nan,0.559439480304718,nan
4,0.6075578927993774,nan,0.559439480304718,nan
