frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
11411,31073,12,0,380.41,464.3221518987342,6.033032723609936,1193.82375,297.09000000000003
82679,102941,8,0,376.31,443.2143037974683,6.002033526483135,1013.7875,309.3522222222222
148040,167897,4,0,368.625,423.75275,5.940231525844898,1006.475,287.3777777777778
