frame_begin,frame_end,reaction_time,block_id
18947,19136,288.46,1
19136,19295,268.89,1
19295,19606,299.6,1
19606,19709,399.37,1
19709,19900,336.15,1
19900,20120,295.25,1
20120,20309,275.0,1
20309,20650,334.05,1
20650,20810,309.16,1
20810,21150,295.54,1
21150,21491,328.27,1
21492,21627,483.06,1
21627,21757,279.2,1
21757,21917,296.3,1
21917,22106,289.04,1
22106,22327,330.77,1
22327,22517,281.54,1
22517,22708,293.3,1
22708,22838,341.39,1
22838,22939,311.82,1
22939,23100,310.93,1
23100,23381,343.99,1
23381,23723,360.42,1
23723,23829,497.52,1
23829,24169,320.0,1
24170,24361,348.09,1
24361,24522,341.86,1
24522,24862,294.92,1
24862,25024,350.35,1
25024,25246,344.78,1
25246,25496,312.2,1
25496,25656,315.96,1
25656,25877,312.39,1
25877,26217,326.12,1
26217,26439,362.53,1
26439,26752,385.96,1
26752,26944,363.4,1
26944,27223,289.48,1
27223,27416,402.9,1
27416,27727,319.35,1
27727,27887,294.44,1
27887,28077,291.19,1
28077,28269,343.94,1
28269,28518,291.36,1
28518,28653,464.12,1
28653,28844,326.26,1
28844,29005,345.35,1
29005,29198,359.47,1
29198,29388,300.57,1
29388,29697,278.63,1
29697,29887,316.03,1
29887,30078,320.13,1
30078,30237,279.89,1
30237,30457,305.63,1
30457,30647,302.38,1
30647,30956,284.45,1
30957,31177,318.18,1
31177,31438,670.94,1
31438,31568,312.47,1
31568,31729,323.23,1
31729,31950,327.65,1
31950,32290,316.72,1
32290,32421,315.5,1
32421,32645,423.92,1
32645,32895,316.03,1
32896,33089,407.46,1
33089,33225,511.58,1
33225,33507,328.06,1
33507,33728,350.17,1
33728,33834,503.94,1
33834,34116,356.74,1
34116,34278,359.18,1
34278,34440,380.95,1
34440,34606,494.07,1
34606,34708,357.9,1
34708,34839,348.01,1
34839,34940,333.79,1
34940,35160,321.55,1
35161,35292,372.98,1
35292,35514,359.4,1
35514,35765,301.51,1
35765,35865,301.28,1
35865,36175,302.34,1
36175,36365,335.08,1
36366,36614,263.17,1
36614,36955,322.88,1
99525,99775,310.55,2
99775,99964,266.64,2
99964,100183,285.04,2
100183,100312,244.79,2
100312,100594,351.84,2
100594,100694,321.63,2
100694,101035,298.7,2
101035,101195,318.12,2
101195,101506,327.53,2
101506,101848,343.93,2
101848,102070,363.03,2
102070,102350,318.13,2
102350,102691,334.86,2
102691,103001,295.6,2
103001,103132,351.7,2
103132,103413,315.44,2
103413,103632,279.87,2
103632,103793,340.95,2
103793,103983,316.38,2
103984,104113,295.8,2
104114,104242,267.9,2
104242,104432,309.96,2
104432,104531,265.74,2
104531,104841,300.12,2
104841,104972,312.21,2
104972,105283,329.62,2
105283,105595,361.7,2
105595,105936,353.45,2
105936,106071,455.56,2
106071,106267,489.7,2
106267,106579,371.83,2
106579,106681,343.95,2
106681,106813,362.05,2
106813,106973,327.83,2
106973,107104,321.6,2
107104,107384,294.68,2
107384,107573,259.43,2
107573,107763,297.49,2
107763,108105,383.89,2
108105,108415,294.65,2
108415,108695,308.38,2
108695,108857,376.81,2
108857,109047,294.25,2
109047,109208,338.68,2
109208,109461,397.76,2
109461,109713,375.2,2
109713,110053,314.94,2
110053,110304,315.69,2
110304,110408,450.79,2
110408,110510,356.6,2
110510,110759,284.04,2
110759,110951,373.45,2
110951,111267,504.87,2
111267,111433,497.35,2
111433,111625,361.51,2
111625,111788,390.28,2
111788,112068,320.71,2
112068,112229,320.47,2
112229,112541,360.87,2
112541,112732,338.99,2
112732,112833,341.42,2
112833,112992,279.87,2
112992,113273,314.26,2
113273,113590,551.67,2
113590,113843,395.15,2
113843,114035,350.93,2
114035,114345,318.36,2
114345,114625,283.43,2
114625,114936,326.16,2
114936,115098,389.26,2
115098,115231,394.05,2
115231,115483,351.48,2
115483,115764,363.24,2
115764,116048,414.32,2
116048,116178,325.8,2
116178,116489,313.54,2
116489,116800,314.95,2
116800,116903,426.04,2
116903,117033,321.51,2
117033,117283,298.26,2
117283,117535,367.66,2
163066,163255,276.8,3
163255,163505,282.87,3
163505,163695,279.62,3
163695,164034,294.68,3
164034,164137,398.44,3
164137,164298,318.89,3
164298,164517,267.31,3
164517,164647,304.72,3
164647,164806,293.14,3
164806,165116,283.22,3
165116,165455,274.27,3
165455,165765,312.66,3
165765,166106,334.39,3
166106,166415,275.14,3
166415,166522,499.55,3
166522,166653,335.71,3
166653,166783,302.48,3
166783,167062,267.22,3
167062,167342,289.62,3
167342,167502,310.7,3
167502,167841,263.43,3
167841,168035,445.5,3
168035,168348,381.62,3
168348,168480,369.74,3
168480,168582,342.2,3
168582,168683,327.97,3
168683,168812,270.75,3
168812,168973,356.49,3
168974,169192,255.6,3
169192,169382,310.33,3
169382,169633,331.07,3
169633,169823,306.49,3
169823,170075,347.9,3
170075,170355,302.66,3
170355,170664,304.72,3
170664,170945,314.45,3
170945,171108,406.21,3
171108,171330,367.33,3
171330,171522,385.43,3
171522,171622,293.89,3
