frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
17547,38146,4,0,326.1,342.9601204819277,5.820235733491855,493.73666666666657,264.933
109154,139259,3,0,322.87,342.8382894736842,5.819258433642181,505.56624999999997,270.45444444444445
187819,211408,2,0,336.915,350.731625,5.846752303514803,471.9425,276.7611111111111
