frame_begin,frame_end,reaction_time,block_id
65793,66017,441.6,2
66017,66359,362.7,2
66359,66699,302.45,2
66699,66829,305.89,2
66829,67018,261.62,2
67018,67239,291.37,2
67239,67488,268.78,2
67488,67706,267.19,2
67706,67926,301.58,2
67926,68028,361.34,2
68028,68218,279.45,2
68218,68438,313.19,2
68438,68568,300.62,2
68568,68877,286.68,2
68878,69220,400.73,2
69220,69410,293.52,2
69410,69659,258.94,2
69659,69848,249.0,2
69848,69978,285.42,2
69978,70197,254.5,2
70197,70446,261.89,2
70446,70754,273.28,2
70754,70855,330.37,2
70855,71044,269.79,2
71044,71392,549.51,2
71392,71580,255.34,2
71580,71859,267.05,2
71859,71959,296.14,2
71959,72058,267.25,2
72058,72398,286.97,2
72398,72648,292.37,2
72648,72748,320.79,2
72748,72968,289.21,2
72968,73157,274.62,2
73157,73286,268.04,2
73286,73474,270.1,2
73475,73783,268.5,2
73783,74063,291.56,2
74063,74164,339.98,2
74164,74299,470.76,2
74299,74607,249.2,2
74607,74709,330.29,2
74709,74927,262.05,2
74928,75207,301.11,2
75207,75337,289.19,2
75337,75528,326.61,2
75528,75718,310.04,2
75718,75849,329.46,2
75849,76130,317.87,2
76130,76291,344.64,2
76291,76481,323.4,2
76482,76828,533.14,2
76828,77109,341.61,2
77109,77423,422.36,2
77423,77735,367.79,2
77735,77924,309.9,2
77924,78234,287.97,2
78234,78513,273.36,2
130843,131153,316.35,3
131153,131464,332.77,3
131464,131805,337.83,3
131805,131964,283.93,3
131964,132154,277.34,3
132154,132500,504.4,3
132500,132659,280.89,3
132659,132823,425.98,3
132823,132982,289.11,3
132982,133142,298.18,3
133142,133482,295.58,3
133482,133821,273.97,3
133821,133980,271.72,3
133980,134109,257.12,3
134109,134388,280.85,3
134388,134637,282.92,3
134637,134856,268.66,3
134856,135075,259.05,3
135075,135388,395.11,3
135388,135609,348.22,3
135609,135769,298.65,3
135769,135869,305.42,3
135869,136030,297.19,3
136030,136132,380.28,3
136132,136231,256.73,3
136231,136480,288.12,3
136480,136640,293.22,3
136640,136922,334.29,3
136922,137053,329.06,3
137053,137272,292.81,3
137272,137461,286.22,3
137461,137594,393.98,3
137594,137756,350.44,3
137756,138006,309.86,3
138006,138196,300.94,3
138196,138328,353.03,3
138328,138487,287.47,3
138487,138798,317.54,3
138798,139138,315.28,3
139138,139298,275.03,3
139298,139517,260.1,3
139517,139737,282.51,3
139737,140092,805.56,3
140092,140195,396.84,3
140195,140294,291.63,3
140294,140485,309.05,3
140485,140705,313.47,3
140705,140955,278.2,3
140955,141234,284.61,3
141234,141394,297.69,3
141394,141704,299.75,3
141704,141837,419.85,3
141838,142028,311.97,3
142028,142157,283.39,3
142157,142287,276.16,3
142287,142598,358.87,3
142598,142730,351.98,3
142730,143071,344.39,3
143071,143321,306.81,3
143321,143510,267.56,3
143510,143643,408.99,3
143643,143954,310.42,3
143954,144082,245.86,3
144082,144365,397.57,3
144365,144497,357.7,3
144497,144808,337.12,3
144808,144968,299.22,3
144968,145278,301.29,3
145278,145613,139.67,3
145613,145894,340.02,3
145894,146235,340.44,3
146235,146576,337.5,3
146576,146705,280.28,3
146705,146835,297.03,3
146835,147085,306.44,3
147085,147425,299.83,3
147425,147616,312.59,3
147616,147897,317.0,3
147897,148030,411.76,3
148030,148161,327.23,3
148161,148442,307.64,3
148442,148722,308.72,3
148722,148885,388.48,3
