frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
9457,29551,1,0,334.55,339.86197530864195,5.8198441539602275,425.99222222222227,272.94666666666666
74385,93700,0,0,339.16499999999996,345.8792222222222,5.837049253905763,452.5677777777778,283.10299999999995
128622,147578,1,0,335.67,341.1095402298851,5.820144651164142,455.1322222222222,283.033
