frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
7968,27201,3,0,331.155,348.35214285714284,5.841908774846949,477.37222222222215,287.865
64735,86047,2,0,360.58,365.675,5.889598791952566,477.04875,288.6955555555556
121807,141586,1,0,337.21,355.797625,5.864739524736696,471.27625,294.5311111111111
