frame_begin,frame_end,reaction_time,block_id
115504,115816,387.39,2
115816,116159,398.46,2
165772,166031,612.38,3
166031,166312,313.56,3
166312,166533,337.98,3
166533,166845,366.72,3
166845,166974,263.5,3
166974,167106,372.26,3
167106,167325,270.68,3
167325,167575,305.43,3
167575,167828,382.83,3
167828,168023,460.28,3
168023,168160,553.75,3
168160,168292,351.93,3
168292,168573,358.69,3
168573,168855,345.78,3
168855,169017,360.21,3
169017,169179,361.32,3
169179,169282,374.44,3
169282,169591,260.2,3
169591,169751,317.94,3
169751,170063,350.69,3
170063,170312,290.11,3
170312,170594,364.51,3
170594,170934,291.26,3
170934,171216,369.0,3
171216,171496,292.09,3
171496,171602,483.85,3
171602,171882,306.32,3
171882,172133,355.72,3
172133,172323,302.49,3
172323,172485,370.92,3
172485,172618,412.35,3
172618,172780,348.15,3
172780,172883,409.93,3
172883,173162,274.04,3
173162,173503,333.75,3
173503,173784,358.17,3
173785,173890,483.95,3
173890,174206,502.74,3
174206,174463,560.22,3
174463,174655,363.04,3
174655,174785,283.84,3
174785,174977,344.25,3
174977,175198,331.34,3
175198,175357,282.43,3
175357,175611,435.5,3
175611,175714,401.98,3
175714,176024,312.08,3
176024,176248,432.5,3
176248,176379,319.29,3
176379,176599,323.71,3
176599,176909,280.46,3
176909,177190,342.86,3
177190,177439,282.95,3
177439,177660,324.68,3
177660,177880,303.44,3
177880,177982,334.54,3
177982,178322,295.61,3
178322,178663,338.01,3
178663,178917,450.09,3
178917,179051,436.23,3
179051,179187,511.04,3
179187,179318,318.53,3
179318,179508,322.62,3
179508,179612,437.72,3
179612,179863,317.85,3
179863,180143,301.92,3
180143,180423,306.66,3
180423,180674,340.06,3
180674,180983,288.14,3
180983,181266,378.54,3
181266,181578,385.29,3
181578,181710,374.09,3
181710,182020,297.51,3
182020,182185,457.94,3
182185,182524,281.37,3
182524,182660,514.13,3
182660,182885,466.61,3
182885,183077,348.75,3
183077,183330,412.17,3
183330,183552,335.97,3
183552,183804,347.39,3
