frame_begin,frame_end,reaction_time,block_id
13067.0,13408,344.86,1
13408.0,13599,351.62,1
13599.0,13790,297.73,1
13790.0,14043,399.13,1
14043.0,14267,452.25,1
14267.0,14428,302.05,1
14428.0,14647,291.14,1
14647.0,14987,306.19,1
14987.0,15091,452.96,1
15091.0,15253,343.42,1
15253.0,15504,334.85,1
15504.0,15723,286.61,1
15723.0,15975,352.67,1
15975.0,16316,357.08,1
16316.0,16508,375.19,1
16508.0,16849,334.94,1
16849.0,17191,348.01,1
17191.0,17501,318.09,1
17501.0,17635,441.52,1
17635.0,17916,333.97,1
17916.0,18137,337.73,1
18137.0,18297,324.83,1
18297.0,18639,350.55,1
18639.0,18982,410.97,1
18982.0,19233,355.76,1
19233.0,19460,525.84,1
19460.0,19564,424.35,1
19564.0,19666,379.49,1
19666.0,19949,385.91,1
19949.0,20293,437.0,1
20293.0,20522,608.8,1
20522.0,20772,293.64,1
20772.0,21084,367.71,1
21084.0,21247,388.82,1
21247.0,21588,355.91,1
21588.0,21694,493.68,1
21694.0,21885,346.17,1
21885.0,22234,578.58,1
22234.0,22365,359.42,1
22365.0,22497,365.53,1
22497.0,22758,660.29,1
22758.0,22884,1177.51,1
22885.0,23231,519.2,1
23231.0,23573,365.0,1
23573.0,23678,453.46,1
23678.0,23782,431.27,1
23782.0,24125,415.38,1
24126.0,24422,848.48,1
24422.0,24554,382.75,1
24554.0,24836,353.19,1
24836.0,24997,355.64,1
24997.0,25311,435.71,1
25311.0,25505,443.18,1
25506.0,25864,2914.96,1
25864.0,25995,359.24,1
25995.0,26307,350.32,1
26307.0,26469,384.77,1
26469.0,26721,366.87,1
26721.0,26871,1955.98,1
26871.0,27004,402.62,1
27004.0,27228,443.73,1
27228.0,27399,682.2,1
27399.0,27623,440.07,1
27623.0,27907,428.51,1
27907.0,28250,385.62,1
28250.0,28352,390.09,1
28352.0,28604,354.52,1
28604.0,28889,481.28,1
28889.0,28993,393.77,1
28993.0,29155,381.55,1
29155.0,29405,287.67,1
29405.0,29598,380.41,1
29598.0,29758,305.52,1
29758.0,30038,303.26,1
30038.0,30150,702.37,1
30150.0,30347,551.25,1
30348.0,30628,343.06,1
1028927.2629979833,30792,414.17,1
30792.0,31073,321.61,1
84942.0,85284,364.5,2
85284.0,85625,360.24,2
85625.0,85876,315.0,2
85876.0,86160,452.09,2
86160.0,86353,385.88,2
86353.0,86635,376.31,2
86635.0,86885,310.42,2
86886.0,87172,519.48,2
87172.0,87333,359.32,2
87333.0,87467,421.43,2
87467.0,87600,424.89,2
