frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
13083,33696,8,0,376.375,391.58081395348836,5.955219891836843,534.0699999999999,298.247
79283,99040,12,0,404.63,416.980625,6.0176917040626225,575.1800000000001,315.9188888888889
137706,156914,8,0,380.6,394.61349397590357,5.963938521305901,548.3711111111111,311.82000000000005
