frame_begin,frame_end,reaction_time,block_id
83012,83114,381.81,2
83114,83309,463.28,2
83309,83468,289.08,2
83468,83810,356.17,2
83810,84031,351.27,2
84031,84314,378.05,2
84314,84534,311.83,2
84534,84850,496.6,2
84850,84981,316.78,2
84981,85324,402.52,2
85324,85605,356.29,2
85605,85775,626.09,2
85775,86056,339.28,2
86056,86157,349.73,2
86158,86287,285.84,2
86287,86569,380.26,2
86569,86850,326.72,2
86850,87041,318.14,2
87041,87383,387.88,2
87383,87518,464.02,2
87519,87861,395.81,2
87861,87995,427.96,2
87995,88101,486.44,2
88101,88387,524.91,2
88387,88642,444.76,2
88642,88893,352.22,2
88893,89176,423.99,2
89176,89459,381.12,2
89459,89566,553.6,2
89566,89910,434.08,2
89910,90077,524.57,2
90077,90183,495.74,2
90183,90405,347.88,2
90405,90568,434.35,2
90569,90700,369.14,2
90700,91044,420.91,2
91044,91298,449.72,2
91298,91405,535.53,2
91405,91537,374.38,2
91537,91643,503.5,2
91643,91775,1374.34,2
91775,92090,474.11,2
131303,131644,350.65,3
131644,131867,413.77,3
131867,131972,468.88,3
131972,132225,407.71,3
132225,132535,297.81,3
132535,132697,349.6,3
132697,133047,614.02,3
133047,133164,864.57,3
133164,133506,363.52,3
133506,133665,1272.96,3
133665,133768,417.38,3
133768,133899,340.85,3
133899,134126,524.63,3
134126,134350,411.79,3
134350,134540,307.93,3
134540,134791,337.35,3
134791,134924,392.13,3
134924,135146,364.61,3
135146,135491,455.71,3
135491,135653,357.19,3
135653,135934,328.29,3
135934,136067,362.41,3
136067,136230,420.2,3
136230,136514,453.32,3
136514,136674,295.79,3
136675,136865,315.89,3
136865,137179,425.33,3
137179,137494,466.11,3
137494,137656,367.93,3
137656,137847,314.04,3
137847,138128,358.14,3
138128,138441,381.58,3
138441,138541,326.04,3
138541,138824,382.13,3
138824,139137,412.91,3
139137,139479,386.71,3
139479,139792,385.48,3
139792,139924,389.28,3
139924,140267,383.74,3
140267,140399,368.53,3
140399,140628,586.96,3
140628,140910,377.48,3
140910,141074,410.62,3
141074,141267,394.06,3
141267,141610,400.52,3
141610,141713,404.33,3
141713,141934,344.46,3
141934,142126,347.23,3
142126,142439,390.68,3
142439,142781,409.77,3
142782,143124,388.23,3
143124,143289,489.35,3
143289,143511,358.51,3
143511,143676,468.95,3
143676,143993,512.44,3
143993,144215,370.92,3
144215,144405,309.04,3
144405,144724,610.46,3
144724,145041,531.98,3
145041,145339,2867.15,3
145339,145580,998.43,3
145580,145893,384.09,3
145893,146086,408.55,3
146086,146224,564.01,3
146224,146475,354.85,3
146475,146666,317.64,3
146666,146978,367.05,3
146978,147320,362.83,3
147320,147541,357.28,3
147541,147765,416.39,3
147765,148017,364.51,3
148017,148243,513.95,3
148243,148566,731.45,3
148566,148699,394.37,3
148699,149040,336.8,3
149040,149170,303.6,3
149170,149271,355.36,3
