frame_begin,frame_end,reaction_time,block_id
11511,11793,397.29,1
11793,12072,263.05,1
12072,12323,324.78,1
12323,12513,308.21,1
12513,12855,366.61,1
12855,13106,324.7,1
13106,13209,399.15,1
13209,13458,267.59,1
13458,13619,309.33,1
13619,13720,344.43,1
13720,13850,294.55,1
13850,14040,307.29,1
14040,14382,353.02,1
14382,14663,324.12,1
14663,15001,257.85,1
15001,15283,345.56,1
15283,15383,311.35,1
15383,15603,286.11,1
15603,15794,327.52,1
15794,16015,327.27,1
16015,16266,343.36,1
16266,16427,297.8,1
16427,16586,281.55,1
16586,16837,319.62,1
16837,17056,268.04,1
17056,17368,391.42,1
17368,17678,265.53,1
17678,17959,346.92,1
17959,18149,293.68,1
18149,18282,393.77,1
18282,18385,409.59,1
18385,18666,330.35,1
18666,18829,389.45,1
18829,18960,326.22,1
18960,19241,317.98,1
19241,19521,327.07,1
19521,19771,299.15,1
19771,19874,385.91,1
19874,20005,334.7,1
20005,20195,302.12,1
20195,20445,315.53,1
20445,20667,355.95,1
20667,20949,371.7,1
20949,21080,361.15,1
21081,21360,284.23,1
21360,21462,380.67,1
21462,21594,373.46,1
21594,21694,282.57,1
21694,22036,352.96,1
22036,22378,372.37,1
22378,22570,361.82,1
22570,22702,354.61,1
22702,23047,467.01,1
23047,23387,298.8,1
23387,23729,361.2,1
23729,23833,417.65,1
23833,24026,405.77,1
24026,24306,334.55,1
24307,24528,338.29,1
24528,24630,368.08,1
24630,24731,340.54,1
24731,25049,552.28,1
25049,25391,372.09,1
25391,25553,353.87,1
25553,25714,344.31,1
25714,25906,342.41,1
25906,26009,384.19,1
26009,26169,321.31,1
26169,26480,329.71,1
26480,26612,371.82,1
26612,26895,382.9,1
26895,27236,329.99,1
27236,27426,301.42,1
27426,27586,293.85,1
27586,27927,356.24,1
27927,28177,323.67,1
28177,28369,347.76,1
28369,28709,303.17,1
28709,29049,317.56,1
29049,29300,322.3,1
29300,29550,315.05,1
75700,75865,469.98,2
75865,75997,387.46,2
75997,76099,351.92,2
76099,76199,321.7,2
76199,76539,303.43,2
76539,76728,284.18,2
76729,76979,293.59,2
76979,77199,322.67,2
77199,77450,335.42,2
77450,77611,342.51,2
77611,77921,321.25,2
77922,78232,306.67,2
78232,78544,360.07,2
78544,78680,497.51,2
78680,78875,466.32,2
78875,79035,316.14,2
79035,79346,337.53,2
79346,79507,324.64,2
79507,79759,397.39,2
79759,79890,333.51,2
79890,80141,324.6,2
80141,80360,281.02,2
80360,80463,377.44,2
80463,80682,291.21,2
80682,80992,285.28,2
80992,81154,350.36,2
81154,81433,282.11,2
81433,81624,343.53,2
81624,81819,458.29,2
81819,81980,332.09,2
81980,82259,268.51,2
82259,82540,322.57,2
82540,82760,298.32,2
82760,82863,406.1,2
82863,82993,302.22,2
82993,83123,306.3,2
83123,83283,298.73,2
83283,83413,297.16,2
83413,83515,352.92,2
83515,83796,340.02,2
83796,84078,376.42,2
84078,84209,313.21,2
84209,84341,352.65,2
84341,84591,307.06,2
84591,84722,354.5,2
84723,84943,329.59,2
84943,85047,416.04,2
85047,85207,299.83,2
85207,85309,359.6,2
85309,85500,313.04,2
85500,85842,362.11,2
85842,86006,399.22,2
86006,86227,319.67,2
86227,86539,360.41,2
86539,86702,402.2,2
86702,86923,338.31,2
86923,87054,333.08,2
87054,87216,356.17,2
87216,87436,298.61,2
87436,87541,474.37,2
87541,87822,308.83,2
87822,88014,372.92,2
88014,88324,320.34,2
88324,88457,399.11,2
88457,88739,352.89,2
88739,88963,434.98,2
88963,89094,345.76,2
89094,89436,332.53,2
89436,89537,346.96,2
89537,89816,274.73,2
89816,90067,324.78,2
90067,90348,349.87,2
90348,90450,359.64,2
90450,90641,317.76,2
90641,90862,358.17,2
90862,90965,391.94,2
90965,91158,413.39,2
91158,91498,302.17,2
91498,91630,366.25,2
91630,91851,348.68,2
91851,92012,307.12,2
92012,92116,442.23,2
92116,92248,364.36,2
92248,92378,309.81,2
92378,92508,273.24,2
92508,92609,350.32,2
92609,92920,317.75,2
92920,93052,369.18,2
93052,93243,355.29,2
93243,93555,359.37,2
129578,129888,336.88,3
129888,130022,411.65,3
130022,130273,328.42,3
130273,130613,320.5,3
130613,130744,319.92,3
130744,130874,319.37,3
130874,131064,294.79,3
131064,131166,370.55,3
131167,131268,339.01,3
131268,131398,289.11,3
131398,131617,274.85,3
131617,131807,312.93,3
131807,131968,311.68,3
131968,132099,334.46,3
132099,132260,329.56,3
132260,132511,324.98,3
132511,132615,423.42,3
132615,132717,370.56,3
132717,132877,282.67,3
132877,133127,320.74,3
133127,133288,328.5,3
133288,133390,358.94,3
133390,133582,373.71,3
133582,133863,336.79,3
133863,134174,357.54,3
134174,134454,301.29,3
134454,134675,326.37,3
134675,134897,366.12,3
134897,135058,347.91,3
135058,135398,299.31,3
135398,135619,324.4,3
135619,135839,312.14,3
135839,136089,292.91,3
136089,136280,358.31,3
136280,136590,286.39,3
136590,136872,376.78,3
136872,137034,370.56,3
137034,137345,364.98,3
137345,137537,346.08,3
137537,137729,360.86,3
137729,137918,274.96,3
137918,138137,277.36,3
138137,138418,323.76,3
138418,138549,334.52,3
138549,138860,315.27,3
138860,139022,390.37,3
139022,139332,288.47,3
139332,139463,337.23,3
139463,139564,335.67,3
139564,139875,331.42,3
139875,140186,340.15,3
140186,140318,374.92,3
140318,140479,344.7,3
140479,140730,312.12,3
140730,140950,308.54,3
140950,141260,285.95,3
141260,141392,346.03,3
141392,141492,323.82,3
141492,141684,331.24,3
141684,141786,361.68,3
141786,141947,359.46,3
141947,142052,481.23,3
142052,142214,329.38,3
142214,142343,291.5,3
142343,142624,336.9,3
142624,142785,335.99,3
142785,142915,298.76,3
142915,143136,339.84,3
143136,143326,299.27,3
143326,143607,300.34,3
143607,143828,340.76,3
143828,143990,347.2,3
143990,144121,337.31,3
144121,144463,345.71,3
144463,144655,375.49,3
144655,144965,322.24,3
144966,145217,338.99,3
145217,145526,279.07,3
145526,145659,391.82,3
145659,145909,297.27,3
145909,146222,387.32,3
146222,146324,387.79,3
146324,146605,346.22,3
146605,146945,305.62,3
146945,147227,351.37,3
147227,147403,845.81,3
147403,147505,359.75,3
