frame_begin,frame_end,reaction_time,block_id
17639,17767,266.39,1
17767,18107,278.11,1
18107,18265,259.19,1
18265,18514,266.58,1
18514,18703,271.66,1
18703,18802,272.75,1
18802,18993,354.81,1
18993,19152,265.25,1
19152,19312,279.0,1
19312,19652,318.05,1
19652,19931,259.12,1
19931,20180,282.52,1
20180,20460,291.91,1
20460,20680,280.99,1
20680,20899,273.08,1
20899,21150,319.14,1
21150,21251,337.59,1
21251,21470,265.34,1
21470,21720,296.07,1
21720,22000,277.15,1
22000,22279,271.54,1
22279,22558,266.61,1
22558,22778,301.01,1
22778,23118,314.4,1
23118,23279,322.15,1
23279,23439,325.25,1
23439,23779,290.99,1
23779,23879,278.75,1
23879,24158,289.15,1
24158,24258,305.57,1
24258,24359,325.33,1
24359,24699,303.06,1
24699,24888,291.82,1
24888,25078,293.24,1
25078,25329,341.64,1
25329,25671,354.05,1
25671,25801,300.15,1
25801,26141,334.55,1
26142,26272,308.32,1
26272,26376,447.42,1
26376,26566,278.22,1
26566,26845,272.63,1
26845,27185,304.33,1
27185,27318,391.77,1
27318,27507,297.22,1
27508,27697,288.97,1
27697,27796,273.38,1
27796,27897,330.47,1
27897,28178,310.23,1
28178,28367,290.31,1
28367,28589,344.06,1
28589,28778,270.81,1
28778,29058,333.88,1
29059,29400,346.96,1
29400,29533,401.06,1
29533,29635,372.85,1
29635,29826,325.29,1
29826,30165,287.03,1
30165,30328,367.46,1
30328,30578,318.22,1
30578,30679,353.31,1
30679,30930,332.74,1
30930,31060,283.51,1
31060,31371,354.23,1
31371,31712,326.65,1
31712,31993,334.06,1
31993,32332,290.14,1
32332,32672,297.19,1
32672,32923,318.6,1
32923,33055,370.03,1
33055,33245,320.13,1
33245,33526,349.21,1
33526,33807,340.97,1
33807,34028,332.72,1
34028,34130,357.49,1
34130,34291,311.93,1
34291,34541,292.68,1
34541,34648,519.79,1
34648,34958,301.25,1
34958,35148,313.34,1
35149,35278,284.11,1
35278,35408,304.86,1
35408,35509,316.63,1
84683,84873,338.38,2
84874,85184,343.12,2
85184,85525,316.2,2
85525,85865,301.93,2
85865,85995,306.01,2
85995,86095,301.79,2
86095,86435,323.18,2
86435,86747,347.92,2
86747,87026,270.67,2
87026,87276,308.74,2
87276,87556,282.48,2
87556,87717,314.89,2
87717,87847,322.33,2
87847,88157,323.73,2
88157,88498,325.47,2
88498,88718,313.88,2
88718,88818,285.0,2
88818,89008,306.41,2
89008,89107,290.16,2
89107,89417,303.89,2
89417,89757,294.29,2
89757,90007,287.03,2
90007,90167,300.12,2
90167,90386,285.19,2
90386,90666,299.59,2
90666,90769,383.35,2
90769,91107,262.44,2
91107,91237,279.86,2
91237,91336,291.28,2
91336,91495,271.36,2
91495,91625,304.78,2
91625,91726,316.54,2
91726,92036,321.94,2
92036,92376,295.67,2
92376,92509,403.77,2
