frame_begin,frame_end,reaction_time,block_id
10418,10556,592.18,1
10556,10807,310.36,1
10807,10938,352.78,1
10938,11100,363.22,1
11100,11231,308.66,1
11231,11421,308.09,1
11421,11553,372.19,1
11553,11774,321.96,1
11774,12025,330.7,1
12025,12336,347.45,1
12336,12469,401.55,1
12469,12753,427.33,1
12753,13094,322.78,1
13094,13227,406.2,1
13227,13359,345.67,1
13359,13640,332.42,1
13640,13863,400.18,1
13863,14024,327.96,1
14024,14125,317.75,1
14125,14469,422.81,1
14469,14602,378.28,1
14602,14912,337.03,1
14912,15074,372.13,1
15074,15237,377.92,1
15237,15487,319.02,1
15487,15769,344.09,1
15769,16050,355.85,1
16050,16302,359.28,1
16302,16406,448.4,1
16407,16628,367.51,1
16629,16909,326.61,1
16909,17100,354.69,1
17100,17441,323.12,1
17441,17608,529.87,1
17608,17920,378.69,1
17920,18171,332.78,1
18171,18363,364.2,1
18363,18647,439.3,1
18647,18809,378.43,1
18809,18999,290.22,1
18999,19223,399.29,1
19223,19414,332.07,1
19414,19670,492.15,1
19670,19981,353.29,1
19981,20144,423.73,1
20144,20337,379.86,1
20337,20589,361.95,1
20589,20810,352.38,1
20810,21122,364.47,1
21122,21343,334.9,1
21343,21475,373.02,1
21476,21581,490.13,1
21581,21834,383.6,1
21834,22177,401.69,1
22177,22519,364.12,1
22519,22861,383.87,1
22861,23025,396.32,1
23025,23336,366.42,1
23336,23506,612.19,1
23506,23729,424.71,1
23729,23863,412.18,1
23863,23999,515.64,1
23999,24162,378.81,1
24162,24270,529.6,1
24270,24461,349.09,1
24461,24623,343.53,1
24623,24725,368.31,1
24725,25037,403.73,1
25037,25381,422.16,1
25381,25572,350.28,1
25572,25919,510.69,1
25919,26260,319.83,1
26260,26510,335.58,1
26511,26671,338.68,1
26671,26893,346.43,1
26893,27174,354.18,1
27174,27368,420.95,1
27368,27653,462.07,1
27653,27963,296.86,1
27963,28306,387.25,1
74897,75061,434.7,2
75061,75313,370.16,2
75313,75417,415.28,2
75417,75698,352.39,2
75698,75813,818.16,2
75814,76068,438.42,2
76068,76379,335.19,2
76379,76483,437.63,2
76483,76589,516.1,2
76589,76780,327.26,2
76780,77031,331.34,2
77031,77341,299.43,2
77341,77442,327.18,2
77442,77663,322.94,2
77663,77914,343.69,2
77914,78109,462.47,2
78109,78272,396.26,2
78272,78439,540.72,2
78439,78601,367.89,2
78601,78822,338.32,2
78822,79133,357.06,2
79133,79385,352.48,2
79385,79581,495.26,2
79581,79805,431.74,2
79805,80058,379.85,2
80058,80400,370.29,2
80400,80743,410.03,2
80743,81025,350.48,2
81025,81279,413.9,2
81279,81443,440.04,2
81443,81785,361.13,2
81785,81918,418.58,2
81918,82172,423.37,2
82172,82337,467.16,2
82337,82618,342.28,2
82618,82753,460.39,2
82753,82884,341.87,2
82884,83075,316.63,2
83075,83413,258.37,2
83414,83636,377.43,2
83636,83976,311.52,2
83976,84319,396.26,2
84319,84571,373.7,2
84571,84887,493.11,2
84887,85199,366.59,2
85200,85541,358.33,2
85541,85676,463.78,2
85676,85930,425.58,2
85930,86065,465.04,2
86065,86288,423.51,2
86288,86480,359.63,2
86480,86735,478.4,2
86735,86899,439.54,2
86899,87155,479.67,2
87155,87377,385.46,2
87377,87661,411.9,2
87661,87853,384.02,2
87853,88106,398.12,2
88106,88271,490.57,2
88272,88612,328.7,2
88612,88953,337.77,2
88953,89118,456.87,2
89118,89285,543.33,2
89285,89540,457.82,2
89540,89854,429.94,2
89854,90198,447.05,2
90198,90360,372.85,2
90360,90673,387.28,2
90673,90807,432.06,2
90807,90940,394.2,2
90940,91223,375.97,2
91223,91355,384.76,2
91355,91637,367.19,2
91637,91773,508.64,2
91773,91941,565.12,2
91941,92286,460.93,2
92286,92538,387.73,2
92538,92730,360.18,2
92730,92924,418.28,2
128683,128877,437.27,3
128877,128978,335.74,3
128978,129228,327.84,3
129228,129482,403.93,3
129482,129705,400.37,3
129705,129988,422.14,3
129988,130270,358.25,3
130270,130403,391.7,3
130403,130594,345.13,3
130594,130698,454.93,3
130699,131040,351.37,3
131040,131292,342.13,3
131292,131543,349.55,3
131543,131764,332.65,3
131764,131926,371.74,3
131926,132181,470.51,3
132181,132313,346.98,3
132313,132654,342.41,3
132654,132996,362.81,3
132996,133337,338.57,3
133337,133619,358.97,3
133619,133815,501.09,3
133815,133976,349.57,3
133976,134171,476.34,3
134172,134453,362.8,3
134453,134585,372.25,3
134585,134899,426.66,3
134899,135063,433.8,3
135063,135168,456.27,3
135168,135299,342.41,3
135299,135522,397.51,3
135522,135864,367.93,3
135864,136120,490.04,3
136120,136372,355.52,3
136372,136715,399.25,3
136715,136910,452.05,3
136910,137111,665.84,3
137111,137459,581.69,3
137459,137743,436.19,3
137743,137906,422.32,3
137906,138098,370.44,3
138098,138320,372.88,3
138320,138424,409.98,3
138424,138557,392.79,3
138557,138899,326.56,3
138899,139151,362.65,3
139151,139315,467.43,3
139315,139429,768.57,3
139429,139680,331.47,3
139680,139994,436.21,3
139994,140129,471.01,3
140129,140321,345.15,3
140321,140544,383.58,3
140544,140824,318.02,3
140824,141167,387.75,3
141167,141451,437.51,3
141451,141589,572.32,3
141589,141721,389.84,3
141721,141973,362.94,3
141973,142287,410.35,3
142287,142538,334.48,3
142538,142670,381.25,3
142670,142805,470.03,3
142805,142967,359.83,3
142967,143190,385.27,3
143190,143294,445.74,3
143294,143637,385.52,3
143637,143949,335.61,3
143949,144291,387.03,3
144292,144487,480.47,3
144487,144771,454.93,3
144771,145084,375.04,3
145084,145369,481.48,3
145369,145664,803.94,3
145664,145797,404.19,3
145797,146025,561.31,3
146025,146305,312.47,3
146305,146528,387.88,3
