frame_begin,frame_end,reaction_time,block_id
102663,102946,382.38,2
102946,103048,378.83,2
103048,103150,350.63,2
103150,103492,354.03,2
103492,103713,344.46,2
103713,103816,394.26,2
103817,104012,466.37,2
104012,104115,395.52,2
104115,104278,383.32,2
104278,104589,313.42,2
104589,104750,333.17,2
104750,104883,395.94,2
104883,104988,471.08,2
104988,105149,356.88,2
105149,105461,348.97,2
105461,105684,404.06,2
105684,105934,324.51,2
105934,106215,332.58,2
106215,106436,336.34,2
106436,106715,276.76,2
106715,107027,371.48,2
107027,107280,386.24,2
107280,107621,357.33,2
107621,107844,380.42,2
107844,108039,469.21,2
108039,108351,363.66,2
108351,108603,362.43,2
108603,108735,367.87,2
149622,149903,349.07,3
149903,150183,300.82,3
150183,150435,389.23,3
150435,150630,474.67,3
150630,150972,358.45,3
150972,151225,433.88,3
151226,151328,372.36,3
151328,151577,291.12,3
151577,151739,355.53,3
151739,151841,381.32,3
151841,151973,346.1,3
151973,152168,480.87,3
152168,152510,338.33,3
152510,152789,278.07,3
152789,153132,380.14,3
153132,153412,293.9,3
153412,153515,377.67,3
153515,153740,487.44,3
153740,153934,432.92,3
153934,154155,344.71,3
154155,154405,308.13,3
154405,154565,296.55,3
154565,154727,351.98,3
154727,154975,238.74,3
154975,155197,362.46,3
155197,155508,357.88,3
155509,155818,305.97,3
155818,156099,339.71,3
156099,156290,319.13,3
156290,156420,310.56,3
156420,156522,353.66,3
156522,156801,285.41,3
156801,156961,298.49,3
156961,157092,342.59,3
157092,157371,282.0,3
157371,157654,396.4,3
157654,157905,341.85,3
157905,158008,400.28,3
158008,158140,371.41,3
158140,158331,316.85,3
158331,158583,344.94,3
158583,158803,312.03,3
158803,159084,317.11,3
159084,159221,528.54,3
159221,159500,305.02,3
159501,159603,392.77,3
159603,159732,284.56,3
159732,159834,360.99,3
159834,160176,344.75,3
160176,160517,345.15,3
160517,160709,347.92,3
160709,160849,646.02,3
160849,161194,470.53,3
161194,161534,306.32,3
161534,161876,372.71,3
161876,161978,364.83,3
161978,162167,286.93,3
162167,162447,321.33,3
162447,162667,301.75,3
162667,162772,445.51,3
162772,162872,307.33,3
162872,163183,337.39,3
163183,163523,325.46,3
163523,163684,345.22,3
163685,163846,355.66,3
163846,164037,321.76,3
164037,164140,400.87,3
164140,164300,300.32,3
164300,164613,410.38,3
164613,164746,393.86,3
164746,165032,507.62,3
165032,165375,394.08,3
165375,165566,342.86,3
165566,165729,377.3,3
165729,166070,328.38,3
166070,166320,332.48,3
166321,166515,455.9,3
166515,166856,331.34,3
166856,167201,476.42,3
167201,167455,434.55,3
