frame_begin,frame_end,reaction_time,block_id
15347,15698,665.47,1
15698,16043,461.33,1
16043,16301,584.12,1
16301,16582,293.96,1
16582,16775,422.06,1
16775,17054,271.18,1
17054,17309,437.26,1
17309,17594,453.05,1
17594,17760,511.53,1
17760,17898,575.02,1
17898,18033,443.54,1
18033,18373,307.98,1
18373,18622,272.73,1
18622,18844,359.15,1
18844,19040,525.26,1
19040,19320,290.4,1
19320,19546,512.15,1
19546,19887,341.95,1
19887,20205,560.7,1
20205,20402,538.21,1
20402,20574,705.38,1
20574,20741,533.95,1
20741,20937,505.44,1
20937,21248,315.58,1
21248,21384,523.01,1
21384,21725,332.82,1
21725,21832,547.26,1
21832,21937,465.11,1
21937,22187,299.91,1
22187,22438,312.32,1
22438,22599,324.09,1
22599,22760,327.2,1
22760,22921,309.63,1
22921,23171,305.73,1
23171,23332,314.15,1
23332,23466,440.92,1
23466,23716,305.04,1
23716,24063,535.45,1
24063,24171,573.95,1
24171,24481,321.45,1
24481,24703,360.87,1
24703,24925,326.65,1
24925,25234,291.39,1
25234,25432,547.82,1
25432,25723,682.98,1
25723,25831,559.53,1
25831,25993,336.72,1
25993,26213,292.48,1
26213,26315,343.59,1
26315,26507,378.35,1
26507,26612,462.81,1
26612,26893,324.94,1
26893,27112,281.37,1
27112,27421,292.1,1
27422,27672,330.18,1
27672,27953,310.6,1
27953,28297,444.34,1
28297,28406,573.49,1
28406,28746,305.31,1
28746,28853,556.08,1
28853,29195,376.57,1
29195,29506,343.34,1
29506,29730,422.43,1
29730,29893,402.23,1
29893,30084,339.01,1
30084,30397,371.1,1
30397,30559,388.88,1
30559,30724,465.01,1
30724,30886,346.16,1
30886,31200,429.25,1
31200,31335,464.05,1
31335,31585,302.86,1
31585,31804,287.94,1
31804,32056,362.01,1
32056,32306,304.12,1
32306,32619,402.18,1
32619,32901,363.96,1
32901,33010,585.09,1
33010,33236,502.28,1
83061,83281,322.68,2
83281,83389,565.12,2
83389,83730,320.94,2
83730,84011,342.02,2
84011,84295,438.45,2
84295,84547,361.58,2
84547,84738,327.69,2
84738,84847,626.12,2
84848,85008,341.33,2
85008,85257,265.41,2
85257,85361,398.5,2
85361,85611,299.3,2
85611,85860,292.7,2
85860,85995,445.46,2
85995,86129,426.95,2
86129,86469,304.72,2
86469,86748,281.46,2
86748,86915,546.55,2
86915,87255,278.03,2
87255,87536,311.78,2
87536,87786,303.87,2
87786,88067,333.61,2
88067,88288,329.36,2
88288,88392,427.82,2
88392,88703,352.59,2
88703,88954,332.02,2
88954,89058,400.81,2
89058,89403,483.25,2
89403,89684,329.71,2
89684,89817,375.83,2
89817,90007,309.27,2
90007,90168,357.7,2
90168,90448,305.46,2
90448,90668,298.54,2
90668,90949,328.29,2
90949,91260,329.03,2
91260,91510,296.12,2
91510,91675,456.55,2
91675,91806,350.68,2
91806,91996,316.46,2
91996,92158,352.22,2
92158,92408,311.65,2
92408,92599,319.75,2
92599,92878,284.83,2
92878,93218,307.89,2
93218,93439,324.31,2
93439,93629,323.4,2
93629,93969,305.15,2
93969,94074,468.91,2
94074,94212,562.39,2
94212,94432,308.9,2
94432,94534,364.66,2
94534,94634,301.79,2
94634,94735,321.56,2
94735,94897,352.66,2
94897,94996,285.78,2
94996,95246,267.85,2
95246,95354,568.28,2
95354,95634,311.44,2
95634,95917,407.52,2
95917,96080,399.97,2
96080,96301,321.1,2
96301,96551,321.86,2
96551,96660,596.29,2
96661,96911,313.8,2
96911,97190,285.89,2
97190,97379,259.31,2
97379,97718,283.69,2
97718,97998,292.43,2
97998,98253,446.51,2
98253,98532,294.3,2
98532,98783,311.71,2
98783,98945,362.81,2
98945,99076,324.26,2
99076,99390,437.68,2
99390,99640,281.13,2
99640,99860,302.88,2
99860,100050,331.63,2
100050,100330,307.06,2
100330,100439,562.82,2
100439,100749,309.66,2
100749,100938,261.74,2
100938,101041,394.83,2
147813,148123,292.62,3
148123,148464,315.02,3
148464,148744,296.1,3
148744,148970,501.19,3
148970,149159,278.0,3
149159,149295,482.76,3
149295,149396,347.24,3
149396,149650,422.68,3
149650,149782,365.14,3
149782,150122,300.91,3
150122,150403,322.65,3
150403,150534,354.08,3
150534,150815,329.84,3
150815,151065,305.93,3
151065,151256,334.68,3
151256,151418,345.8,3
151418,151548,311.89,3
151548,151738,284.0,3
151738,151839,332.42,3
151839,152118,258.84,3
152118,152307,264.92,3
152307,152587,299.98,3
152587,152722,444.07,3
152722,153061,264.52,3
153061,153339,230.94,3
153339,153590,294.33,3
153590,153928,252.73,3
153928,154268,284.12,3
154268,154607,251.18,3
154607,154918,343.23,3
154918,155257,263.66,3
155257,155447,273.74,3
155447,155611,454.82,3
155611,155800,261.61,3
155800,156079,244.68,3
156079,156418,277.08,3
156419,156580,337.15,3
156580,156889,257.24,3
156889,157050,346.66,3
157050,157331,322.41,3
157331,157613,359.5,3
157613,157806,401.61,3
157806,157996,314.4,3
157996,158338,360.13,3
158338,158649,299.57,3
158649,158898,271.97,3
158898,159060,365.73,3
159060,159222,359.5,3
159222,159355,408.95,3
159355,159515,296.74,3
159515,159765,286.16,3
159765,159986,323.24,3
159986,160264,256.33,3
160264,160486,371.39,3
160486,160766,286.49,3
160766,160931,459.57,3
160931,161211,281.71,3
161211,161550,268.77,3
161550,161835,467.17,3
161835,161974,596.65,3
161974,162287,369.17,3
162287,162601,411.94,3
162601,162856,488.73,3
162856,163107,334.87,3
163108,163297,290.29,3
163297,163637,304.36,3
163637,163858,321.44,3
163858,163962,444.55,3
163962,164154,359.35,3
164154,164373,290.45,3
164373,164479,498.88,3
164479,164761,344.69,3
164761,165107,493.1,3
165107,165447,295.57,3
165447,165699,339.99,3
165699,165832,402.1,3
