frame_begin,frame_end,pvt_n_lapses_500ms,pvt_n_lapses_60s,pvt_median_rt,pvt_mean_rt,pvt_mean_log_rt,pvt_mean_slowest_10_percent_rt,pvt_mean_fastest_10_percent_rt
8219,28418,6,0,365.44500000000005,381.570875,5.932036134287072,534.05625,310.30555555555554
72313,92924,6,0,396.26,408.42113924050625,5.996950732422248,560.055,313.7077777777778
126846,146683,7,0,387.815,412.8005128205128,6.004135139542596,618.1000000000001,328.3155555555556
